applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE,syn_upi_txn_count_monthly,syn_avg_txn_amount,syn_txn_consistency,syn_utility_payment_reliability,syn_monthly_savings_rate,syn_income_stability_score
106877,0,M,-13282,-10371,90970.27,255124.77,10452.53,Secondary,Married,House / apartment,Pensioner,0.3332,0.3916,0.7332,2,0.0549,1,0.4421,0.3697,4.86,2.804485135638269,0.1149005054068763,24.40794429673964,0,28.413698630136988,36.38904109589041,0.7808312001204638,0,5,1910.26,0.6962,0.6804,0.0678,0.7921
104071,0,F,-21025,-3284,130512.37,249027.6,9338.8,Incomplete higher,Separated,Rented apartment,Working,0.4679,0.6659,0.3445,6,0.2146,3,0.8376,0.1696,2.33,1.9080766060719,0.0715549031865715,26.66590996701932,0,8.997260273972604,57.602739726027394,0.1561950059453032,0,16,3565.26,0.7683,0.4573,0.0846,0.6646
106219,0,F,-12717,-8900,242131.37,659368.77,23799.89,Secondary,Married,House / apartment,Self-employed,0.4369,0.591,0.6498,4,0.0253,1,0.882,0.1055,0.32,2.723186053917756,0.0982932942559239,27.70469821499175,0,24.383561643835616,34.84109589041096,0.6998505936934811,0,38,8464.14,0.8418,0.5684,0.0642,0.7602
101133,0,F,-16669,-9824,100990.43,592900.92,30635.21,Higher education,Civil marriage,House / apartment,Working,0.4214,0.6152,0.3542,3,0.0676,3,0.5775,0.1738,3.01,5.870862417359745,0.3033476538321502,19.353577794962074,0,26.915068493150685,45.66849315068493,0.5893574899514068,0,8,1928.63,0.8402,0.5731,0.0652,0.6874
113705,1,M,-19436,-977,111886.56,535649.41,25722.8,Secondary,Civil marriage,House / apartment,Working,0.5921,0.5969,0.4759,4,0.1823,1,0.6845,0.1781,2.66,4.78743300357076,0.2299007137228993,20.82391535913664,0,2.6767123287671235,53.24931506849315,0.0502675447622967,0,13,3203.3,0.3138,0.5723,0.0373,0.1671
104802,1,F,-16342,-1170,198485.63,570456.53,22807.94,Secondary,Married,House / apartment,Working,0.3597,0.4886,0.7185,2,0.1365,2,0.9632,0.4858,10.6,2.874044483724086,0.1149097796147761,25.01131316550289,0,3.2054794520547945,44.772602739726025,0.0715946640558071,0,18,3585.66,0.7363,0.5886,0.1539,0.1166
100941,0,F,-12018,-11569,165443.55,315563.61,32638.69,Higher education,Married,With parents,Working,0.8037,0.392,0.5235,4,0.0849,0,0.5912,0.0997,1.01,1.9073793447976664,0.1972799181352189,9.66839079632179,0,31.695890410958903,32.92602739726028,0.9626393742719253,0,15,3619.89,0.7251,0.7247,0.084,0.6594
118617,0,F,-15727,-13242,305089.94,1435014.04,88047.31,Secondary,Married,House / apartment,Commercial associate,0.6227,0.6609,0.4566,2,0.0185,0,0.8096,0.1953,4.73,4.703577050098735,0.288594602627671,16.2982155843262,0,36.27945205479452,43.08767123287672,0.8419914796210338,0,38,6580.24,0.8798,0.654,0.1613,0.6148
115774,0,M,-13156,-1816,97174.0,346177.58,26244.3,Secondary,Married,House / apartment,Working,0.403,0.486,0.5293,3,0.275,2,0.7884,0.0422,0.78,3.5624506555251405,0.2700753287916521,13.190581573903668,0,4.975342465753425,36.04383561643836,0.1380358771663119,0,7,2971.48,0.6174,0.8937,0.0806,0.5179
110147,1,F,-9502,-1487,132185.84,792125.8,41764.53,Secondary,Married,Rented apartment,Working,0.6871,0.3517,0.5518,1,0.5301,2,0.7784,0.028,0.24,5.992516293727075,0.3159531308345886,18.96647226725645,0,4.073972602739726,26.03287671232877,0.1564933698168806,0,14,2086.58,0.7162,0.4707,0.1672,0.0913
112558,0,F,-16288,365243,155992.93,626491.34,43211.24,Incomplete higher,Married,House / apartment,Working,0.6965,0.5355,0.3836,5,0.0509,1,0.6796,0.0318,0.23,4.016152142279782,0.2770076823353468,14.498342098028198,1,,44.62465753424657,0.0,0,34,4222.64,0.1751,0.4324,0.1702,0.1139
102005,0,F,-9059,-3439,68006.91,354185.55,24523.88,Secondary,Single / not married,House / apartment,Pensioner,0.3326,0.1482,0.4141,1,0.0411,2,0.9312,0.187,1.71,5.208081796393925,0.3606086499151336,14.442476068224114,0,9.421917808219176,24.81917808219178,0.3796224748868528,0,3,802.42,0.8045,0.8622,0.1189,0.5828
104750,0,F,-20154,-7059,56292.42,281541.88,33375.87,Secondary,Married,House / apartment,Working,0.5356,0.4139,0.4215,1,0.0198,1,0.543,0.0361,0.06,5.001417242321435,0.5929016730849376,8.43549186882619,0,19.339726027397266,55.21643835616438,0.3502530515034237,0,4,1636.18,0.7683,0.6793,0.0922,0.8676
117208,0,M,-10175,-3930,123336.17,634467.93,21890.09,Lower secondary,Married,House / apartment,Working,0.5337,0.6027,0.2156,5,0.1135,2,0.929,0.2681,1.7,5.1442162505938045,0.1774831341041318,28.98425406199792,0,10.767123287671232,27.876712328767123,0.3862407862407862,0,11,2730.67,0.8341,0.759,0.0759,0.6071
118907,0,F,-14942,-12284,96299.56,396750.5,14093.17,Secondary,Single / not married,House / apartment,Commercial associate,0.3844,0.4573,0.4504,1,0.2586,2,0.9016,0.1327,1.16,4.119961711143851,0.1463471899560081,28.151970067770417,0,33.654794520547945,40.93698630136986,0.8221121670459108,0,11,1919.41,0.8836,0.8416,0.0879,0.6164
104017,0,F,-21837,-5790,337660.35,1023052.37,35919.09,Incomplete higher,Single / not married,With parents,State servant,0.3764,0.6581,0.3504,3,0.0583,1,0.779,0.2203,1.69,3.0298267771149323,0.1063763927271887,28.482134987272783,0,15.863013698630136,59.827397260273976,0.2651463113064981,0,34,5779.91,0.7952,0.4729,0.1278,0.6708
111032,0,F,-10902,-7577,202798.28,1128695.07,135859.1,Secondary,Married,House / apartment,Working,0.6178,0.4702,0.1198,3,0.0205,2,0.7563,0.1222,0.97,5.565604747732575,0.6699223484538429,8.307835617930635,0,20.75890410958904,29.86849315068493,0.6950100898917629,0,27,4767.0,0.9367,0.6333,0.1179,0.6977
116673,0,F,-15481,-4046,103405.02,401255.21,24404.59,Higher education,Married,House / apartment,Commercial associate,0.4534,0.2675,0.4928,1,0.0861,3,0.6894,0.1921,3.97,3.880422923374513,0.2360097217717283,16.44179271194476,0,11.084931506849315,42.41369863013698,0.2613526257993669,0,4,2704.4,0.6033,0.5744,0.1846,0.735
108942,1,F,-19365,365243,141531.57,580851.87,29416.36,Secondary,Married,House / apartment,Working,0.6471,0.2637,0.3491,5,0.1191,1,0.5821,0.2724,1.93,4.104044560517488,0.2078430981865035,19.745878483945667,1,,53.05479452054794,0.0,0,17,3275.0,0.5018,0.6096,0.1191,0.0284
100962,0,M,-16169,-12734,158271.14,474050.66,18634.3,Incomplete higher,Civil marriage,House / apartment,Working,0.633,0.5809,0.421,2,0.1981,2,0.7887,0.1985,2.19,2.9951806753903454,0.1177365627113066,25.4396816623109,0,34.88767123287671,44.298630136986304,0.7875564351536891,0,14,4893.91,0.7151,0.8158,0.1109,0.6152
117407,1,M,-11320,-4611,268874.92,1612207.87,87386.33,Secondary,Single / not married,House / apartment,Commercial associate,0.4741,0.4394,0.9045,1,0.0856,3,0.5531,0.2164,1.94,5.9961258937799045,0.325007367738129,18.449199892019724,0,12.632876712328768,31.013698630136982,0.4073321554770318,0,28,5038.33,0.599,0.6008,0.1879,0.6036
114307,0,F,-16468,-522,349847.27,2064369.51,155713.61,Higher education,Married,House / apartment,Commercial associate,0.3822,0.5923,0.3939,0,0.0036,3,0.721,0.0044,0.04,5.900773528974515,0.4450902532410785,13.257476401709525,0,1.4301369863013698,45.11780821917808,0.0316978382317221,0,34,6138.08,0.5902,0.6274,0.1711,0.0354
109602,0,F,-13522,-13300,211353.2,332800.68,12149.61,Secondary,Married,With parents,Pensioner,0.3458,0.389,0.3411,4,0.0119,4,0.8118,0.2246,1.63,1.5746186005227267,0.057484864198886,27.391881714721706,0,36.43835616438356,37.04657534246575,0.983582310309126,0,31,6583.22,0.6817,0.4587,0.1644,0.7003
112284,0,F,-24436,-2184,381466.67,2178237.35,133550.45,Higher education,Married,Municipal apartment,Working,0.3378,0.5952,0.6986,4,0.0572,3,0.453,0.3446,0.67,5.7101642720188375,0.3500972968359202,16.31022096892972,0,5.983561643835617,66.94794520547946,0.0893763300049107,0,37,11375.89,0.5478,0.4187,0.1944,0.5738
104555,0,F,-7497,-4831,392217.24,1887713.36,173303.39,Incomplete higher,Civil marriage,House / apartment,Working,0.7268,0.2068,0.5254,1,0.1737,3,0.7399,0.4256,4.01,4.812928059970031,0.4418556155257225,10.892535685539675,0,13.235616438356164,20.53972602739726,0.644391089769241,0,40,22431.0,0.7119,0.8228,0.1649,0.7781
106124,0,F,-14851,-1478,127337.82,584219.73,30170.65,Higher education,Married,House / apartment,Working,0.5724,0.5734,0.7454,4,0.0292,4,0.7444,0.1312,0.2,4.58795140359714,0.2369339289772669,19.363843006365457,0,4.049315068493151,40.68767123287671,0.0995219177159787,0,13,3625.71,0.6529,0.7613,0.0209,0.3965
115625,0,M,-24209,-11514,70578.07,214197.91,21700.03,Secondary,Separated,House / apartment,Working,0.5192,0.7726,0.7613,2,0.365,1,0.819,0.1616,0.38,3.0349074436294443,0.3074613686659326,9.870857782224263,0,31.54520547945205,66.32602739726028,0.4756082448676112,0,2,1252.59,0.4883,0.8375,0.0259,0.5916
117621,0,F,-17497,-7622,133266.86,355029.56,24678.84,Lower secondary,Married,House / apartment,Working,0.5439,0.3577,0.3941,1,0.2033,2,0.6401,0.3096,7.29,2.6640498620587296,0.1851836232953939,14.385990589509069,0,20.88219178082192,47.93698630136986,0.4356175344344744,0,13,2728.34,0.5521,0.6295,0.1531,0.8879
111749,0,M,-22698,-13080,163747.89,392674.57,28256.06,Secondary,Widow,With parents,State servant,0.4605,0.2916,0.5414,4,0.0996,0,0.9171,0.0879,0.55,2.398043541202272,0.172558315102564,13.8970036869967,0,35.83561643835616,62.18630136986302,0.5762622257467618,0,25,9699.8,0.8582,0.8487,0.1705,0.6769
103510,0,M,-9009,-3646,83271.15,339552.29,27383.53,Higher education,Civil marriage,With parents,State servant,0.3411,0.4134,0.4685,2,0.0368,2,0.8496,0.0098,0.24,4.077670237531246,0.3288477461882056,12.399872843274771,0,9.98904109589041,24.68219178082192,0.4047064047064047,0,10,2027.02,0.862,0.8876,0.1482,0.6818
100429,0,M,-13788,-8758,68857.89,286791.52,16016.64,Higher education,Civil marriage,With parents,Commercial associate,0.6324,0.5433,0.6259,0,0.0646,3,0.7753,0.1259,0.49,4.164976882097317,0.2326042810780289,17.90584791816511,0,23.994520547945207,37.77534246575343,0.6351900203075138,0,5,1931.26,0.7969,0.5811,0.0637,0.6685
110997,0,M,-25136,365243,363505.5,1892398.03,86977.44,Higher education,Married,Rented apartment,State servant,0.7304,0.4695,0.3846,3,0.0463,2,0.6116,0.268,1.06,5.205968080262885,0.2392740687554934,21.757343398472063,1,,68.86575342465754,0.0,0,33,10818.64,0.5742,0.8387,0.1688,0.0
104739,0,F,-10824,-8884,230335.39,553252.84,30522.13,Secondary,Married,House / apartment,Working,0.5924,0.6584,0.4587,4,0.1539,3,0.6236,0.071,1.58,2.4019445730853604,0.1325116822039374,18.12628541979213,0,24.339726027397266,29.654794520547945,0.8207686622320769,0,39,7260.38,0.6792,0.6191,0.1783,0.7997
116090,0,F,-10557,-5199,112313.14,189817.55,11393.54,Higher education,Single / not married,House / apartment,Working,0.4285,0.6425,0.4565,3,0.107,2,0.9756,0.3941,8.2,1.6900742869445196,0.1014444080185096,16.660103005738335,0,14.243835616438355,28.92328767123288,0.4924694515487354,0,8,3839.58,0.8255,0.7816,0.1203,0.7556
110413,1,M,-20405,-7623,219956.37,630458.06,27985.82,Secondary,Single / not married,House / apartment,State servant,0.5939,0.5037,0.4405,2,0.3453,2,0.7717,0.3535,2.28,2.866286891350317,0.1272335054447388,22.52776799107548,0,20.88493150684932,55.9041095890411,0.3735849056603774,0,37,3524.07,0.77,0.5688,0.0625,0.6238
117424,0,F,-12810,-2598,112491.55,447050.33,31721.71,Secondary,Widow,House / apartment,Pensioner,0.5854,0.5593,0.3269,3,0.1338,2,0.7344,0.0029,0.02,3.974079208616114,0.2819919362832142,14.092882445492378,0,7.117808219178082,35.0958904109589,0.2028103044496487,0,12,3783.8,0.7186,0.7376,0.0756,0.4474
105943,0,M,-23339,-3284,212090.53,370097.76,13255.6,Secondary,Single / not married,House / apartment,Commercial associate,0.5705,0.5319,0.3376,2,0.0964,1,0.8548,0.0835,0.53,1.7449989869891882,0.062499725942502,27.92010621925828,0,8.997260273972604,63.942465753424656,0.1407086850336347,0,32,5389.52,0.8385,0.8853,0.1602,0.3471
113666,0,F,-25140,-12439,183400.85,613518.74,28001.73,Higher education,Single / not married,House / apartment,Working,0.8228,0.3953,0.4946,2,0.1522,2,0.7563,0.0288,0.2,3.34523389613516,0.1526804810337574,21.910029844584603,0,34.07945205479452,68.87671232876713,0.4947891805887032,0,23,2260.17,0.7233,0.8794,0.068,0.7487
105154,0,F,-8030,-10459,310166.73,837703.26,86308.53,Secondary,Single / not married,Rented apartment,Pensioner,0.4941,0.169,0.5381,2,0.1391,2,0.9662,0.1298,0.89,2.700815977264873,0.2782649512409019,9.705915046867329,0,28.654794520547945,22.0,1.3024906600249069,0,28,7860.74,0.7318,0.6542,0.1922,0.4831
113625,0,F,-16985,-227,235065.22,931132.39,87514.44,Secondary,Civil marriage,House / apartment,Working,0.4842,0.486,0.7018,3,0.0978,0,0.8214,0.0916,1.69,3.96116613933784,0.3722985476115947,10.6397571646462,0,0.6219178082191781,46.53424657534247,0.0133647335884604,0,30,3925.16,0.737,0.7589,0.1322,0.0
119787,0,F,-11269,-1879,281881.08,1175657.07,53164.01,Secondary,Single / not married,With parents,Working,0.3222,0.3983,0.5449,1,0.1108,3,0.7302,0.0693,1.66,4.170755518603802,0.188604393029855,22.113777158645483,0,5.147945205479452,30.873972602739727,0.1667406158487887,0,31,5207.38,0.7792,0.4765,0.1632,0.3176
111163,0,F,-22046,-5543,89023.35,355246.77,21703.64,Secondary,Married,With parents,Working,0.5721,0.5728,0.5364,3,0.0941,2,0.8707,0.3739,1.35,3.990489798462988,0.2437971610818959,16.3680732817168,0,15.186301369863012,60.4,0.2514288306268711,0,2,1821.91,0.652,0.6315,0.1041,0.6298
118252,0,F,-10585,-14112,105305.75,561791.17,20366.0,Higher education,Married,House / apartment,Commercial associate,0.4616,0.8167,0.2633,2,0.2579,3,0.6548,0.0054,0.02,5.334857498284757,0.1933987460323866,27.584757438868703,0,38.66301369863014,29.0,1.3332073689182806,0,11,3666.79,0.5704,0.927,0.1614,0.7277
117827,0,M,-18097,-5691,125548.94,363655.47,22532.44,Incomplete higher,Married,House / apartment,Working,0.4272,0.6606,0.5291,2,0.0122,4,0.7484,0.0957,2.36,2.896523618598452,0.1794713678984466,16.13919619890256,0,15.591780821917808,49.58082191780822,0.3144720119356799,0,18,2995.75,0.7217,0.4788,0.1854,0.6711
113877,0,F,-7335,-6740,307428.79,1208185.23,47160.58,Secondary,Single / not married,With parents,Commercial associate,0.4165,0.8261,0.3113,4,0.0583,4,0.8985,0.176,0.49,3.9299677496047134,0.1534032645413593,25.618540526855263,0,18.46575342465753,20.095890410958905,0.9188820722563054,0,31,5639.62,0.6988,0.513,0.2558,0.798
101836,0,F,-15747,-4117,154566.48,416637.44,18592.51,Secondary,Married,House / apartment,State servant,0.5123,0.3746,0.6825,2,0.2089,2,0.611,0.0268,0.1,2.695522599725374,0.1202881116267899,22.408886158996285,0,11.27945205479452,43.14246575342466,0.2614466247539214,0,19,6140.81,0.5461,0.6914,0.1236,0.846
101329,0,F,-12025,-4847,137572.3,416451.28,14251.43,Secondary,Married,House / apartment,Working,0.2943,0.6596,0.5591,1,0.0737,1,0.5054,0.2955,0.35,3.027144854014944,0.1035922929252473,29.221718802955213,0,13.27945205479452,32.945205479452056,0.403076923076923,0,13,4107.08,0.6791,0.7955,0.0467,0.5318
100193,0,F,-24886,-3568,119282.15,284557.99,14016.07,Higher education,Married,House / apartment,Pensioner,0.4755,0.6942,0.5637,4,0.085,1,0.7056,0.1118,0.18,2.385587365754222,0.1175034990566484,20.30226661253832,0,9.775342465753424,68.18082191780822,0.1433737844571245,0,14,3631.63,0.8799,0.7465,0.1554,0.5502
104136,0,F,-24743,-9011,105344.72,313655.23,11738.31,Secondary,Married,House / apartment,Commercial associate,0.6933,0.589,0.5369,5,0.2473,1,0.5151,0.0026,0.05,2.9774176626982345,0.1114276064334311,26.72064632813412,0,24.68767123287672,67.78904109589041,0.3641838095623004,0,9,3406.52,0.8224,0.8167,0.0434,0.6449
100664,1,M,-18057,-10670,121992.21,467342.38,32307.68,Secondary,Separated,House / apartment,State servant,0.4709,0.3803,0.4679,0,0.1481,2,0.5258,0.284,4.42,3.830919859554968,0.2648339594798717,14.465364891567578,0,29.232876712328768,49.47123287671233,0.590906573627956,0,15,6561.93,0.6477,0.5965,0.0601,0.5973
103818,0,F,-15121,-4757,162891.27,516192.94,29983.63,Secondary,Married,House / apartment,State servant,0.2788,0.5086,0.5129,3,0.2319,4,0.8779,0.139,2.69,3.168941711854785,0.1840714361180928,17.21582543541259,0,13.032876712328768,41.42739726027397,0.3145955955293962,0,25,4657.3,0.653,0.7323,0.1513,0.6437
108520,0,F,-8679,365243,183931.43,647758.03,29660.99,Secondary,Single / not married,With parents,Self-employed,0.527,0.3081,0.6415,0,0.0763,1,0.7174,0.1321,1.08,3.521736497128305,0.1612611286717012,21.838719139179105,1,,23.778082191780825,0.0,0,26,2916.67,0.2681,0.5152,0.3121,0.0
116362,0,F,-15651,-12525,236715.7,877660.18,38247.0,Secondary,Married,House / apartment,Working,0.5787,0.5005,0.7787,1,0.011,4,0.8779,0.5545,12.31,3.70765513229583,0.1615735669412717,22.94716396057208,0,34.31506849315068,42.87945205479452,0.8002683534598428,0,32,3374.78,0.7885,0.7192,0.178,0.6956
114087,0,M,-11118,-1916,158444.97,372765.9,29274.17,Secondary,Married,House / apartment,Commercial associate,0.4542,0.3555,0.7121,2,0.1018,0,0.9351,0.0664,0.88,2.352652154246361,0.1847592258687669,12.733611234750636,0,5.249315068493151,30.46027397260274,0.1723331534448642,0,24,4607.25,0.8423,0.7148,0.0935,0.3888
100519,0,F,-18282,-5593,241300.54,498121.82,17611.85,Secondary,Married,House / apartment,Working,0.3849,0.4983,0.4237,2,0.1861,2,0.6916,0.2486,3.9,2.06432119878389,0.0729871967961613,28.2833330967502,0,15.323287671232876,50.08767123287672,0.3059293293950333,0,37,3454.92,0.7934,0.5071,0.1777,0.6241
104568,1,F,-13973,-11368,162493.04,888761.98,37302.72,Secondary,Separated,Municipal apartment,State servant,0.3148,0.5063,0.5358,1,0.0858,1,0.7214,0.2313,2.47,5.469538756859985,0.2295650324469282,23.825661506721225,0,31.145205479452056,38.28219178082192,0.8135690259786732,0,23,3660.81,0.658,0.7142,0.1426,0.7553
113631,0,M,-23945,365243,98159.08,400829.49,16368.0,Higher education,Single / not married,House / apartment,Working,0.5069,0.509,0.6971,1,0.1747,0,0.83,0.0281,0.05,4.083468284340073,0.1667497291131905,24.488605205278592,1,,65.6027397260274,0.0,0,5,2445.54,0.4782,0.7106,0.1294,0.0
117130,0,F,-23260,-116,142262.45,481227.59,40896.44,Higher education,Married,With parents,Working,0.4161,0.2638,0.6731,0,0.2944,6,0.7924,0.1923,0.09,3.382674697363921,0.2874717819073129,11.766979962070048,0,0.3178082191780822,63.72602739726028,0.0049871023215821,0,19,5152.08,0.7575,0.6556,0.1173,0.1273
107803,0,F,-23701,-2367,135894.26,272698.13,10071.64,Secondary,Married,Rented apartment,Working,0.5685,0.56,0.4604,2,0.0016,3,0.6097,0.0814,1.29,2.00669351302991,0.0741137999500494,27.07584167027416,0,6.484931506849315,64.93424657534247,0.0998692038310619,0,12,2800.97,0.596,0.6879,0.0817,0.4632
111688,0,M,-13886,-4008,172447.37,1024107.98,68695.09,Higher education,Single / not married,Municipal apartment,State servant,0.2564,0.391,0.5508,1,0.2009,1,0.7253,0.0096,0.21,5.938669751820512,0.3983539441627901,14.908022975150043,0,10.98082191780822,38.04383561643836,0.2886360362955494,0,23,5011.2,0.8018,0.9151,0.184,0.8061
104035,0,F,-21884,-10931,98862.41,169565.1,8170.17,Incomplete higher,Married,House / apartment,Working,0.3577,0.539,0.4362,1,0.0299,1,0.8004,0.062,0.9,1.715162517280329,0.0826418251385941,20.754170353860445,0,29.947945205479453,59.95616438356164,0.4994973496618534,0,15,3687.28,0.7989,0.6997,0.1637,0.7108
112468,1,M,-13734,-3201,70342.4,343977.94,13345.63,Higher education,Married,House / apartment,Pensioner,0.541,0.6067,0.5789,0,0.0376,1,0.5466,0.3255,3.81,4.890051235101447,0.1897238365480848,25.774574898300045,0,8.76986301369863,37.62739726027397,0.2330712101354303,0,1,3500.81,0.6456,0.5263,0.0556,0.5887
