applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE,syn_upi_txn_count_monthly,syn_avg_txn_amount,syn_txn_consistency,syn_utility_payment_reliability,syn_monthly_savings_rate,syn_income_stability_score
102752,0,M,-20800,-10487,118598.53,303546.35,11957.1,Secondary,Widow,House / apartment,Commercial associate,0.5806,0.4951,0.5003,2,0.3455,3,0.6777,0.2842,3.85,2.5594444551715774,0.1008199680046624,25.386285136027965,0,28.731506849315068,56.98630136986301,0.5041826923076923,0,13,2114.86,0.7818,0.3684,0.0895,0.6583
107615,0,M,-9331,-13754,62960.39,349083.85,19803.34,Secondary,Single / not married,House / apartment,Working,0.5107,0.4483,0.3066,1,0.104,1,0.8199,0.0159,0.33,5.54449948610547,0.3145364887352191,17.62752394293084,0,37.68219178082192,25.56438356164384,1.4740113599828528,0,1,865.63,0.6838,0.7094,0.1051,0.7275
100371,0,F,-23535,-11650,148195.01,780569.5,76488.35,Secondary,Single / not married,House / apartment,Commercial associate,0.4701,0.6144,0.6286,4,0.1107,4,0.6558,0.0166,0.39,5.267178024415261,0.5161331005679611,10.205076982311684,0,31.91780821917808,64.47945205479452,0.4950074357340131,0,14,1811.88,0.706,0.8243,0.0422,0.4912
104708,0,M,-19443,-12708,121573.85,542948.37,46204.25,Secondary,Married,Rented apartment,Working,0.6743,0.427,0.4539,3,0.0404,1,0.8492,0.0163,0.05,4.465996347076283,0.3800508908782604,11.751048226083098,0,34.81643835616438,53.26849315068493,0.6536028390680451,0,10,2229.7,0.6554,0.7842,0.0431,0.7435
106449,0,F,-14563,-13205,114754.07,363768.22,17544.68,Secondary,Widow,House / apartment,Working,0.5305,0.3232,0.4693,2,0.1889,1,0.83,0.1548,3.04,3.1699809862953003,0.1528893920712354,20.73381902662232,0,36.17808219178082,39.8986301369863,0.9067499828332076,0,18,8095.52,0.8031,0.6162,0.1637,0.829
115365,0,F,-14339,-6729,96043.68,214078.35,11072.13,Higher education,Married,House / apartment,Working,0.3223,0.6952,0.655,2,0.0818,3,0.8339,0.1485,1.69,2.228968631772544,0.115282234083492,19.3348840737961,0,18.435616438356163,39.28493150684932,0.4692795871399678,0,10,1934.68,0.3541,0.6364,0.0647,0.7031
116352,0,F,-17290,-13588,126903.82,421068.57,14096.89,Secondary,Married,House / apartment,Working,0.6692,0.3291,0.4231,2,0.0588,1,0.833,0.1608,3.01,3.318013358463125,0.1110832597474213,29.869607409861327,0,37.227397260273975,47.36986301369863,0.7858877964141123,0,13,5340.64,0.7168,0.6514,0.0273,0.7257
119310,0,F,-20951,-7706,155710.17,535266.43,33737.02,Lower secondary,Married,House / apartment,Working,0.5369,0.5967,0.5243,1,0.0655,1,0.7504,0.2108,2.69,3.437581694246433,0.2166654881951512,15.865847961675335,0,21.112328767123287,57.4,0.3678106056990119,0,18,1425.41,0.6905,0.8261,0.0692,0.6744
113402,0,M,-19883,-2144,59477.63,248869.81,10848.49,Secondary,Single / not married,Municipal apartment,Working,0.7465,0.311,0.6187,3,0.0272,2,0.7601,0.002,0.01,4.184259023098265,0.1823961378420761,22.940502318755883,0,5.873972602739726,54.47397260273973,0.1078308102399034,0,1,1300.57,0.3831,0.775,0.2065,0.6219
114135,0,F,-23555,-13215,175266.27,318935.34,17653.52,Secondary,Separated,With parents,Commercial associate,0.2978,0.37,0.5828,3,0.0704,2,0.7251,0.0811,1.65,1.819718876883727,0.1007240012581998,18.06638789317937,0,36.2054794520548,64.53424657534246,0.5610273827212906,0,18,5861.26,0.7981,0.4421,0.0899,0.8877
117357,0,F,-8478,-8185,135972.95,643633.55,32570.63,Higher education,Single / not married,With parents,Working,0.382,0.6139,0.5094,4,0.0435,0,0.7734,0.199,1.76,4.733541119759481,0.2395375697886969,19.761163661863463,0,22.42465753424657,23.22739726027397,0.9654399622552488,0,19,6101.35,0.674,0.6609,0.167,0.7446
118458,0,F,-19268,-8546,62427.66,242640.08,13951.14,Secondary,Married,Rented apartment,Commercial associate,0.6671,0.5086,0.3973,2,0.049,3,0.5802,0.0101,0.21,3.886739948285743,0.2234769011044142,17.392132829288503,0,23.413698630136988,52.78904109589041,0.4435333194934607,0,5,1801.12,0.5027,0.7508,0.0711,0.5988
117111,0,F,-7760,-9625,137092.05,309994.56,13511.81,Incomplete higher,Separated,Rented apartment,Pensioner,0.472,0.4141,0.563,1,0.1075,6,0.7546,0.1458,0.5,2.261214709386868,0.0985601280307647,22.942489570235225,0,26.36986301369863,21.26027397260274,1.2403350515463918,0,18,3085.47,0.848,0.7792,0.1203,0.6024
110116,0,F,-18090,-2140,99385.81,443377.21,25908.64,Secondary,Married,House / apartment,Commercial associate,0.3674,0.4886,0.7834,0,0.2508,2,0.5246,0.0789,1.75,4.461172173371631,0.2606875166585652,17.11310242451939,0,5.863013698630137,49.56164383561644,0.1182974018794914,0,11,5885.0,0.6599,0.8434,0.0453,0.5223
101032,0,F,-24148,-10977,164641.6,665120.7,43819.52,Incomplete higher,Civil marriage,House / apartment,Pensioner,0.2148,0.5419,0.543,3,0.2569,1,0.7019,0.1168,0.57,4.039809501365389,0.2661509606320638,15.17863956519834,0,30.07397260273973,66.15890410958905,0.4545718071890011,0,20,4433.73,0.4971,0.7212,0.1063,0.8366
111791,0,F,-23628,-2896,106726.46,560509.14,50794.18,Secondary,Married,With parents,Self-employed,0.7741,0.6362,0.6294,3,0.1725,3,0.9305,0.1241,0.6,5.251829208989036,0.4759286497462766,11.034908723794734,0,7.934246575342466,64.73424657534247,0.1225664465887929,0,10,1174.24,0.6255,0.9166,0.0563,0.5
100245,0,F,-16659,-1392,475007.52,843224.0,78298.85,Higher education,Widow,House / apartment,Working,0.4179,0.7092,0.4825,1,0.139,3,0.9625,0.0142,0.17,1.775180317145295,0.1648370745793666,10.7693024865627,0,3.813698630136986,45.64109589041096,0.0835584368809652,0,41,29892.73,0.6866,0.8994,0.0511,0.1554
100119,0,F,-8781,-13719,355392.61,1810491.19,98903.47,Higher education,Single / not married,House / apartment,Pensioner,0.3984,0.3922,0.4957,4,0.488,2,0.6315,0.0541,1.2,5.094341128815256,0.2782935469592347,18.305638720259257,0,37.586301369863016,24.057534246575344,1.5623505295524427,0,35,8610.37,0.8102,0.9457,0.178,0.6834
115958,1,M,-12285,-7252,172588.43,952761.17,90392.27,Higher education,Married,House / apartment,Working,0.6145,0.3949,0.6122,0,0.0323,0,0.9144,0.5823,6.92,5.520423182481005,0.5237446681680806,10.540294761930417,0,19.86849315068493,33.657534246575345,0.5903133903133903,1,25,5909.43,0.828,0.834,0.0693,0.6009
105591,0,M,-8242,-5823,152691.44,895653.01,85396.99,Incomplete higher,Widow,House / apartment,Pensioner,0.6935,0.5717,0.5695,0,0.0771,2,0.829,0.1039,1.28,5.865770929922463,0.5592781756462576,10.488109826821765,0,15.953424657534246,22.58082191780822,0.7065032759039068,0,23,5358.78,0.5797,0.4705,0.1491,0.6989
116101,0,F,-20782,-14080,150092.24,387530.06,16592.2,Higher education,Separated,House / apartment,Working,0.5311,0.5561,0.664,0,0.084,1,0.8065,0.0903,1.75,2.5819460086677366,0.1105466878234344,23.35615891804583,0,38.57534246575342,56.93698630136986,0.6775093831200076,0,19,4670.16,0.6781,0.862,0.0919,0.7038
105990,0,M,-10978,-2395,112116.76,581745.97,21148.22,Incomplete higher,Single / not married,House / apartment,Commercial associate,0.4208,0.4688,0.5048,0,0.0634,3,0.7203,0.0024,0.01,5.188751173330375,0.1886267494708195,27.5080347187612,0,6.561643835616438,30.076712328767123,0.218163599927127,0,12,3446.24,0.5082,0.922,0.1524,0.529
116938,0,F,-11920,-1722,349032.01,1320702.19,162261.69,Secondary,Separated,House / apartment,Working,0.5396,0.4933,0.2781,5,0.0804,3,0.9122,0.1948,2.34,3.783899906487087,0.4648905697789724,8.139334614350435,0,4.717808219178083,32.657534246575345,0.1444630872483221,0,28,17681.34,0.843,0.4959,0.2146,0.4205
107250,0,F,-8900,-3099,111778.43,437297.9,29483.1,Higher education,Married,House / apartment,Pensioner,0.6531,0.3958,0.1455,3,0.0628,1,0.8548,0.1411,0.26,3.91218502532197,0.2637637690921227,14.83215469201,0,8.490410958904109,24.383561643835616,0.3482022471910112,0,13,3311.27,0.4299,0.8395,0.1613,0.5199
105452,0,M,-23209,-8725,91245.52,270873.25,15557.29,Incomplete higher,Married,House / apartment,Working,0.3566,0.4936,0.4575,2,0.1434,0,0.5332,0.1208,0.06,2.9686197196311666,0.1704992201260949,17.411338992845153,0,23.90410958904109,63.586301369863016,0.3759317506139859,0,8,7808.13,0.5472,0.8183,0.0701,0.6796
100959,1,M,-9375,-11655,147111.21,771297.08,86273.24,Higher education,Married,House / apartment,Working,0.433,0.3531,0.62,1,0.1248,2,0.6488,0.4312,10.07,5.242952457531958,0.5864491224020251,8.940165919351122,0,31.931506849315067,25.68493150684932,1.2432,0,22,2113.34,0.856,0.8567,0.0973,0.6994
112185,0,M,-21367,-8633,336151.1,1334343.6,94484.25,Higher education,Married,House / apartment,State servant,0.321,0.4303,0.7117,2,0.1359,2,0.908,0.0902,0.16,3.9694756316430326,0.2810767241279294,14.122391827209295,0,23.65205479452055,58.53972602739726,0.4040342584359058,0,38,5162.27,0.6097,0.6256,0.2227,0.6935
101631,1,F,-10440,-13741,75287.42,277368.72,23943.51,Secondary,Married,With parents,Working,0.5195,0.4852,0.5914,2,0.3607,1,0.5652,0.3119,6.0,3.6841310274678025,0.3180280317747639,11.58429653797626,0,37.64657534246575,28.6027397260274,1.3161877394636017,0,4,2469.28,0.8348,0.8573,0.0542,0.8782
110542,0,M,-14340,-4745,72223.31,195634.78,20815.09,Higher education,Civil marriage,House / apartment,Commercial associate,0.4609,0.348,0.4516,1,0.1711,1,0.7225,0.1408,1.01,2.708748463619294,0.2882045976569061,9.39869969334747,0,13.0,39.28767123287671,0.3308926080892608,0,4,901.11,0.7392,0.7397,0.1062,0.7494
112010,0,F,-22530,-11787,277172.79,1123306.37,60701.17,Secondary,Married,House / apartment,Pensioner,0.3566,0.5479,0.1756,2,0.1148,2,0.9034,0.1019,0.51,4.052729598745967,0.2190011869491229,18.505514308867525,0,32.293150684931504,61.72602739726028,0.5231691078561918,0,32,17186.84,0.9078,0.7695,0.1663,0.7621
106273,0,F,-21151,-6853,197847.06,713750.49,80177.32,Incomplete higher,Single / not married,House / apartment,Working,0.7095,0.5884,0.3868,1,0.0434,4,0.873,0.0634,0.46,3.607587042233531,0.4052489837352145,8.902149510609732,0,18.775342465753425,57.94794520547945,0.3240035932107229,0,28,5402.24,0.6921,0.838,0.1397,0.7979
102486,0,F,-22824,-49,138292.02,633127.98,56082.05,Higher education,Widow,House / apartment,Working,0.4887,0.6831,0.5765,1,0.2533,5,0.6752,0.0906,0.73,4.5781960520932445,0.405533522469337,11.289315921939371,0,0.1342465753424657,62.53150684931507,0.0021468629512793,0,20,4221.55,0.6357,0.7434,0.0658,0.0
110320,0,M,-21544,-505,183682.42,705065.23,24719.4,Secondary,Widow,House / apartment,Commercial associate,0.6814,0.4113,0.4407,5,0.0706,5,0.9328,0.0369,0.68,3.8385014200052456,0.1345768419209633,28.52274852949505,0,1.3835616438356164,59.02465753424657,0.0234404010397326,0,34,3371.78,0.4614,0.7658,0.1685,0.0
115231,0,F,-12025,-6375,66208.77,299222.39,19475.58,Secondary,Civil marriage,House / apartment,Working,0.6252,0.5588,0.4013,0,0.1279,4,0.8425,0.2602,0.04,4.519376964713285,0.2941540826086937,15.363978377023944,0,17.465753424657535,32.945205479452056,0.5301455301455301,0,4,1873.5,0.772,0.7721,0.0958,0.8287
109916,0,M,-16936,-9902,86056.09,340593.55,13167.84,Secondary,Married,House / apartment,Commercial associate,0.7686,0.653,0.8181,2,0.3038,0,0.2493,0.1915,3.9,3.957808796565124,0.1530146210454135,25.86555957545049,0,27.12876712328767,46.4,0.5846717052432687,0,4,774.82,0.8187,0.6151,0.167,0.698
109595,0,F,-16557,-14295,117709.78,524236.84,30330.85,Secondary,Single / not married,House / apartment,Working,0.5633,0.7649,0.6153,1,0.0975,1,0.5928,0.2521,1.18,4.453638771561717,0.2576748508067893,17.28394819136292,0,39.16438356164384,45.36164383561644,0.8633810472911759,0,12,3760.4,0.717,0.4395,0.1101,0.7276
106359,0,F,-20870,365243,276721.94,583469.43,25990.71,Secondary,Married,House / apartment,Working,0.4834,0.4402,0.4406,2,0.1644,0,0.9251,0.1017,1.15,2.1085044069870285,0.0939235609579782,22.44915317819329,1,,57.17808219178082,0.0,0,34,9562.69,0.8578,0.9284,0.2698,0.113
100359,0,F,-11623,-13975,91597.58,334118.84,28490.98,Higher education,Single / not married,With parents,Commercial associate,0.2816,0.5402,0.488,3,0.3173,1,0.7992,0.2237,0.42,3.6476819584098186,0.3110451171308238,11.727179619655065,0,38.28767123287671,31.843835616438355,1.2023573948206143,0,9,1049.67,0.5012,0.6325,0.0825,0.572
108764,1,F,-15475,365243,101023.97,462531.63,25272.11,Secondary,Married,House / apartment,Self-employed,0.5725,0.4836,0.4093,2,0.2378,1,0.6709,0.3727,5.69,4.5784345042072685,0.2501595413444948,18.302058276891007,1,,42.397260273972606,0.0,0,9,3467.55,0.9212,0.922,0.0498,0.0
105649,0,M,-25049,-11503,61320.13,276072.34,9939.25,Higher education,Single / not married,House / apartment,Working,0.6948,0.447,0.5032,0,0.0488,2,0.735,0.0665,0.26,4.502148641889703,0.1620878820707001,27.775973036194888,0,31.51506849315069,68.62739726027397,0.4592199289392791,0,4,2138.52,0.6395,0.8272,0.092,0.6674
119405,0,F,-7413,-8253,92747.54,180340.2,16208.73,Lower secondary,Single / not married,House / apartment,Working,0.4851,0.6019,0.3524,2,0.0013,2,0.8961,0.039,0.79,1.9444203048404305,0.1747618319580228,11.126115371161095,0,22.610958904109587,20.30958904109589,1.113314447592068,0,6,2385.06,0.9005,0.487,0.0709,0.6765
112532,0,F,-23632,-8412,176751.81,514606.82,35573.52,Higher education,Married,Rented apartment,Working,0.6418,0.3289,0.653,5,0.058,1,0.6678,0.0301,0.37,2.911465630818717,0.2012625500129249,14.466007862027713,0,23.046575342465754,64.74520547945205,0.3559580230196344,0,18,8843.69,0.6805,0.7182,0.0932,0.7637
119314,0,M,-16826,-5869,182913.61,585488.6,30828.44,Higher education,Married,Municipal apartment,Self-employed,0.7234,0.5762,0.4815,4,0.0604,1,0.7115,0.0735,0.01,3.200902327607005,0.1685409850037949,18.99183351476753,0,16.07945205479452,46.0986301369863,0.34880542018305,0,18,5060.38,0.7585,0.9553,0.1174,0.8029
116991,0,F,-24424,-3028,103871.29,482770.45,20130.07,Higher education,Single / not married,House / apartment,Working,0.5414,0.4684,0.3992,2,0.1903,6,0.5318,0.0255,0.01,4.647775626932139,0.1937982093030711,23.98255197324202,0,8.295890410958904,66.91506849315068,0.1239764166393711,0,7,6948.34,0.6333,0.4174,0.0818,0.535
100945,0,F,-8656,-7772,172671.73,518653.44,29385.16,Secondary,Single / not married,House / apartment,State servant,0.5506,0.5923,0.2938,5,0.2706,4,0.4841,0.1798,1.75,3.0036963201793365,0.1701793339303428,17.650182609180963,0,21.293150684931508,23.715068493150685,0.8978743068391867,0,25,4515.8,0.771,0.7813,0.0928,0.9714
106415,0,M,-16715,-1898,61170.16,201183.93,18576.24,Secondary,Married,House / apartment,Working,0.4623,0.6011,0.5878,3,0.0976,0,0.9307,0.2812,6.45,3.288922736183786,0.303681402827784,10.830174997739046,0,5.2,45.7945205479452,0.1135507029614119,0,2,654.41,0.7265,0.7009,0.0921,0.5183
107118,0,M,-11943,365243,78469.86,348454.35,15402.79,Secondary,Single / not married,House / apartment,Working,0.3735,0.3503,0.5726,5,0.0246,2,0.8566,0.3074,1.59,4.440613886656609,0.1962892504204799,22.62280729660016,1,,32.72054794520548,0.0,0,4,2788.67,0.8655,0.6553,0.0962,0.0
113662,0,F,-20355,-7454,271920.85,729141.8,45583.21,Incomplete higher,Married,House / apartment,Pensioner,0.5594,0.4256,0.8003,3,0.1359,3,0.5352,0.1919,3.04,2.681448664197689,0.1676341111761014,15.995841451271204,0,20.421917808219177,55.76712328767123,0.3661999508720216,0,33,10306.09,0.9165,0.8889,0.0947,0.7084
105035,1,F,-13885,-2110,257208.74,1531509.77,66926.55,Secondary,Married,House / apartment,Self-employed,0.543,0.5967,0.6811,3,0.3755,2,0.7514,0.1113,2.27,5.954345758235121,0.2602032497029455,22.88344117543785,0,5.780821917808219,38.04109589041096,0.1519625495138639,0,31,9798.93,0.5952,0.8367,0.1708,0.5887
102250,0,M,-7672,365243,279601.22,1409460.4,79572.8,Incomplete higher,Single / not married,House / apartment,Self-employed,0.8187,0.5972,0.2942,3,0.0284,1,0.7738,0.0708,0.9,5.040966559444913,0.2845938941182017,17.712841574005186,1,,21.019178082191782,0.0,0,40,11669.42,0.6121,0.7793,0.1064,0.0296
102994,0,F,-16768,-9556,548324.47,2168557.06,99300.98,Secondary,Civil marriage,House / apartment,Working,0.6959,0.3623,0.607,1,0.0676,4,0.9472,0.2895,0.92,3.954879234187743,0.1810989394655321,21.83822415448468,0,26.18082191780822,45.93972602739726,0.569895038167939,0,29,19143.27,0.7262,0.6312,0.1316,0.8322
106967,0,F,-18202,-9380,325914.07,553515.87,46706.26,Higher education,Married,House / apartment,Working,0.7946,0.6169,0.6491,3,0.0732,2,0.6553,0.235,1.46,1.6983491077878288,0.1433085107372013,11.850999630456387,0,25.698630136986303,49.86849315068493,0.5153279859356115,0,26,7555.52,0.8107,0.8182,0.1842,0.9224
100958,0,F,-24237,-11204,505653.12,1721622.54,61770.4,Secondary,Single / not married,House / apartment,Commercial associate,0.4829,0.5841,0.521,2,0.0458,2,0.9696,0.3275,5.26,3.404750157578381,0.1221596338612525,27.87131927266134,0,30.695890410958903,66.40273972602739,0.4622684325617857,0,39,12327.11,0.758,0.6241,0.1409,0.6849
118557,0,F,-10502,-8094,492051.6,1762131.7,110277.26,Secondary,Married,House / apartment,Working,0.5973,0.5365,0.2753,4,0.2957,2,0.6719,0.0195,0.38,3.581192907410524,0.2241172673760231,15.979103035385537,0,22.175342465753424,28.77260273972603,0.7707103408874499,0,46,25032.9,0.7568,0.9562,0.2121,0.6676
113609,0,M,-18310,-9000,348413.86,977258.26,38694.27,Secondary,Single / not married,House / apartment,Pensioner,0.1694,0.5629,0.6249,1,0.0969,0,0.6479,0.1693,2.04,2.804877681961332,0.1110583545671805,25.25589085929261,0,24.65753424657534,50.16438356164384,0.4915346805024576,0,44,12802.38,0.7584,0.7231,0.2271,0.6298
