applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE,syn_upi_txn_count_monthly,syn_avg_txn_amount,syn_txn_consistency,syn_utility_payment_reliability,syn_monthly_savings_rate,syn_income_stability_score
103249,0,M,-15071,-12647,237944.27,360040.72,12915.42,Secondary,Married,House / apartment,Self-employed,0.6749,0.2212,0.646,3,0.1791,1,0.8773,0.1133,0.3,1.5131304485710035,0.0542791805829154,27.87681081993462,0,34.64931506849315,41.29041095890411,0.8391613031650189,0,33,6945.6,0.6742,0.5162,0.1506,0.791
112296,0,M,-15215,-13718,57298.87,203841.02,6850.12,Lower secondary,Separated,House / apartment,Pensioner,0.805,0.6132,0.5212,2,0.0332,1,0.897,0.07,0.23,3.557505060745526,0.1195506996909363,29.757291843062603,0,37.583561643835615,41.68493150684932,0.9016102530397632,0,1,2292.21,0.6395,0.8847,0.0601,0.7976
118953,0,F,-19351,-9771,101995.8,235808.13,15429.14,Higher education,Married,House / apartment,State servant,0.7212,0.5601,0.8385,2,0.314,3,0.9448,0.3187,2.46,2.311939609278029,0.1512723072910845,15.283297059978716,0,26.76986301369863,53.01643835616439,0.5049351454705183,0,11,1597.29,0.8057,0.6246,0.1242,0.9239
107259,0,F,-10048,-5804,316566.39,1848145.8,109698.76,Secondary,Married,Municipal apartment,Working,0.4665,0.2853,0.5481,5,0.1957,1,0.7763,0.1834,0.46,5.838098605477353,0.3465268691347808,16.84746299775859,0,15.9013698630137,27.528767123287672,0.5776273885350318,0,36,5459.33,0.5818,0.9464,0.1666,0.6969
101142,0,F,-16091,-10385,41118.53,126329.75,10079.09,Higher education,Civil marriage,House / apartment,Commercial associate,0.2044,0.3896,0.4002,0,0.2707,2,0.8563,0.1067,2.48,3.0723313795507767,0.2451228193225779,12.533844821308271,0,28.45205479452055,44.08493150684932,0.645391833944441,0,5,728.23,0.841,0.7766,0.0529,0.7472
115545,0,F,-18604,-14467,138174.03,690598.69,27918.26,Secondary,Married,House / apartment,Commercial associate,0.6856,0.6009,0.4018,2,0.1654,1,0.8614,0.1481,0.75,4.998035376112283,0.202051427464336,24.73645169863737,0,39.635616438356166,50.96986301369863,0.7776284669963449,0,15,2210.01,0.5616,0.8434,0.1236,0.668
109185,0,F,-8720,365243,96248.37,204818.44,10399.72,Secondary,Widow,House / apartment,Working,0.6199,0.3751,0.5501,3,0.0754,1,0.9261,0.238,2.41,2.1280198303618025,0.1080508688095185,19.694611008757928,1,,23.89041095890411,0.0,0,7,2039.42,0.9271,0.404,0.0644,0.0
106981,1,M,-17976,-7984,356930.76,1073884.52,37855.87,Higher education,Married,Rented apartment,Working,0.696,0.3253,0.2549,1,0.1275,2,0.6314,0.5192,9.95,3.0086634169607573,0.1060594217208962,28.36771470316228,0,21.873972602739727,49.24931506849315,0.4441477525589675,0,38,17418.53,0.8166,0.8463,0.1807,0.6432
117912,0,M,-22398,-11517,220305.48,920631.99,92531.46,Secondary,Married,Municipal apartment,Self-employed,0.5846,0.6586,0.4472,1,0.047,1,0.692,0.0983,0.98,4.17888828729998,0.4200143364568144,9.949394400563872,0,31.553424657534247,61.36438356164384,0.514197696222877,0,32,5275.55,0.5632,0.6685,0.1985,0.6408
101007,0,F,-10117,-7471,212892.7,740554.99,52082.31,Secondary,Single / not married,House / apartment,Working,0.4143,0.6803,0.4424,2,0.1689,0,0.8131,0.0297,0.47,3.478536323697337,0.2446411267272198,14.21893518163845,0,20.46849315068493,27.71780821917808,0.7384600177918356,0,30,6976.09,0.8864,0.8019,0.165,0.7654
101794,0,M,-22237,-6258,124813.95,503896.22,26299.33,Secondary,Married,House / apartment,Commercial associate,0.7048,0.3418,0.4641,1,0.0784,4,0.7461,0.0947,1.77,4.037178696772275,0.2107082581714624,19.160040198742703,0,17.145205479452056,60.92328767123288,0.2814228538022215,0,12,2890.2,0.7564,0.5784,0.0548,0.8507
115283,0,F,-24506,-478,122919.79,256936.9,12669.26,Higher education,Married,Municipal apartment,Working,0.631,0.4448,0.5539,2,0.1313,4,0.5057,0.1803,0.15,2.090280987300744,0.1030693267536496,20.280339972500368,0,1.3095890410958904,67.13972602739726,0.019505427242308,0,21,3428.73,0.7058,0.8684,0.1846,0.1915
112260,0,F,-24970,-8756,120103.9,477064.3,52220.61,Secondary,Married,House / apartment,Self-employed,0.5737,0.5788,0.5458,2,0.0958,3,0.8746,0.1395,0.79,3.9720966596421934,0.4347952897449625,9.1355558657779,0,23.98904109589041,68.41095890410959,0.3506607929515418,0,9,2929.16,0.6981,0.7967,0.0409,0.7257
106511,0,F,-9371,-1796,102893.53,327426.37,13882.51,Secondary,Separated,House / apartment,Pensioner,0.8634,0.6857,0.668,1,0.0946,1,0.8286,0.043,0.38,3.182186187994522,0.1349211170031779,23.58553100267891,0,4.920547945205479,25.673972602739727,0.1916551061786362,0,15,3767.93,0.7942,0.8147,0.1778,0.2973
103400,1,M,-11089,-13396,112208.39,580145.71,20404.66,Secondary,Civil marriage,House / apartment,Commercial associate,0.5342,0.6653,0.5759,0,0.064,1,0.8103,0.4656,0.59,5.170252509638539,0.1818461168545418,28.43202043062712,0,36.701369863013696,30.38082191780822,1.2080440075750742,0,15,1760.04,0.5651,0.7507,0.1043,0.6812
115704,0,F,-20626,-5469,205594.71,553621.3,18643.52,Higher education,Married,House / apartment,Commercial associate,0.4431,0.5012,0.561,1,0.2614,1,0.9108,0.0012,0.03,2.6927798871867865,0.0906809324033677,29.69510585983763,0,14.983561643835616,56.50958904109589,0.2651507805682148,0,20,4754.08,0.693,0.8631,0.1738,0.6253
101115,0,F,-22054,-6985,155767.1,650871.3,24494.67,Incomplete higher,Married,House / apartment,Working,0.3586,0.7265,0.3672,2,0.1402,0,0.8671,0.1448,0.76,4.178490194655996,0.1572518843838012,26.571956266404083,0,19.136986301369863,60.42191780821918,0.316722590006348,0,23,3737.12,0.5318,0.7395,0.1222,0.679
107418,0,F,-23729,-2451,97364.39,151303.11,6421.77,Higher education,Separated,House / apartment,State servant,0.2895,0.312,0.4608,4,0.2061,2,0.839,0.1741,1.16,1.5539881675425686,0.065956044093739,23.56096683624608,0,6.715068493150685,65.01095890410959,0.103291331282397,0,8,1924.23,0.4592,0.9414,0.0906,0.3158
116050,0,M,-24723,-2224,82722.71,312083.05,13910.25,Secondary,Married,House / apartment,Working,0.3472,0.3822,0.4195,4,0.2685,2,0.674,0.1052,0.79,3.772640548163859,0.1681551535243465,22.435473841232184,0,6.093150684931507,67.73424657534247,0.089956720462727,0,11,3283.85,0.5968,0.6802,0.1349,0.3426
103460,0,F,-18622,-11379,225193.73,421448.02,24559.34,Secondary,Civil marriage,House / apartment,Working,0.645,0.3281,0.4063,4,0.2344,2,0.96,0.2538,5.57,1.8714909158438824,0.1090587202405679,17.160396818481278,0,31.175342465753424,51.01917808219178,0.6110514445279777,0,39,5231.2,0.6925,0.8646,0.2169,0.7902
117626,0,F,-7553,-2748,61566.31,303174.92,18616.1,Higher education,Married,House / apartment,Pensioner,0.4628,0.7754,0.4336,3,0.0433,1,0.8719,0.1159,2.71,4.92436399063059,0.3023747890688917,16.285630180327782,0,7.528767123287671,20.693150684931503,0.3638289421421951,0,3,948.68,0.6404,0.779,0.0489,0.4242
119421,0,F,-18037,-3784,202362.96,740106.04,28157.07,Secondary,Widow,House / apartment,Commercial associate,0.6407,0.525,0.226,5,0.1501,1,0.8613,0.2888,1.06,3.657319699217683,0.1391414219282026,26.28490961595081,0,10.367123287671232,49.41643835616439,0.2097909851970948,0,31,16630.38,0.6711,0.7441,0.2032,0.792
103256,0,F,-17279,-11021,177744.41,778630.82,27233.53,Incomplete higher,Married,House / apartment,Pensioner,0.5609,0.7754,0.5286,0,0.2361,1,0.8461,0.2161,3.36,4.380620577603537,0.1532173641916502,28.590888511331435,0,30.194520547945206,47.33972602739726,0.6378262630939291,0,30,2191.2,0.8449,0.9005,0.1767,0.6989
111434,0,F,-15852,-6657,277156.35,1065906.25,66365.4,Secondary,Single / not married,House / apartment,Self-employed,0.4086,0.6307,0.5065,2,0.0501,2,0.937,0.0942,0.09,3.845866241202845,0.2394511256913291,16.061174196192596,0,18.23835616438356,43.43013698630137,0.4199470098410295,0,29,6258.82,0.4295,0.7575,0.1329,0.7764
109626,0,M,-9738,-507,246289.05,774495.84,29393.81,Secondary,Married,Municipal apartment,Commercial associate,0.5984,0.3189,0.5798,1,0.2618,1,0.7748,0.1033,2.48,3.144662095208861,0.1193468000302896,26.348943536071022,0,1.389041095890411,26.67945205479452,0.0520640788662969,0,26,3824.0,0.9362,0.7899,0.1145,0.0517
110683,0,F,-15109,-10334,147801.05,696580.36,76255.93,Secondary,Civil marriage,House / apartment,Pensioner,0.4909,0.6429,0.3269,5,0.0853,1,0.7245,0.1066,1.43,4.712959481681626,0.5159363211560405,9.134769715614247,0,28.312328767123287,41.394520547945206,0.68396320074128,0,24,6480.71,0.6257,0.6917,0.1428,0.8154
119636,0,F,-9483,-10963,148025.24,665792.18,25292.09,Secondary,Married,Rented apartment,Pensioner,0.1949,0.2029,0.2873,2,0.0937,0,0.6407,0.0297,0.21,4.497828748664755,0.1708633608700786,26.32412663405832,0,30.035616438356165,25.980821917808218,1.156068754613519,0,31,5428.22,0.735,0.7688,0.0612,0.913
113152,0,F,-21959,-11228,351305.22,817609.02,37374.74,Secondary,Married,House / apartment,Self-employed,0.5826,0.4953,0.5855,2,0.0202,1,0.9172,0.0471,1.15,2.3273466303745787,0.1063882284470467,21.87597880279569,0,30.76164383561644,60.16164383561644,0.5113165444692381,0,28,4165.07,0.6776,0.8691,0.1265,0.7069
109001,0,F,-24871,365243,155873.63,523850.83,19119.54,Incomplete higher,Married,House / apartment,Working,0.5721,0.6747,0.2717,4,0.0755,1,0.7439,0.0934,2.14,3.360740556308338,0.1226605167275568,27.398715136452022,1,,68.13972602739726,0.0,0,31,4512.45,0.4082,0.5717,0.0864,0.0
108202,0,M,-17419,-8705,57738.83,121945.84,4887.29,Incomplete higher,Separated,House / apartment,Pensioner,0.4613,0.2634,0.3914,2,0.0971,1,0.9778,0.0594,1.02,2.1120247847072755,0.0846447702525319,24.9516275891138,0,23.84931506849315,47.72328767123288,0.4997416614042138,0,5,1243.24,0.8031,0.9243,0.0267,0.8241
111470,1,F,-24783,-767,88832.31,505171.23,21348.91,Secondary,Married,House / apartment,Self-employed,0.2925,0.3601,0.5476,0,0.1582,0,0.8012,0.5318,1.7,5.686796054273496,0.2403282094093917,23.66262399344978,0,2.1013698630136988,67.8986301369863,0.0309486341443731,1,5,3165.14,0.6127,0.7665,0.1426,0.1328
101983,0,M,-21544,-11013,149802.94,729112.08,33173.59,Secondary,Married,House / apartment,Working,0.3868,0.5362,0.3211,0,0.0547,3,0.8265,0.015,0.37,4.8671413257977445,0.2214481905361803,21.97869088030569,0,30.172602739726027,59.02465753424657,0.5111864092090606,0,14,3441.86,0.8841,0.7197,0.0624,0.6452
106332,0,F,-14615,-2191,161228.55,445986.26,20267.1,Secondary,Married,Rented apartment,State servant,0.3191,0.4587,0.591,4,0.232,2,0.8026,0.085,0.98,2.766174229067991,0.1257041634375549,22.00543047599312,0,6.002739726027397,40.04109589041096,0.1499144714334588,0,18,3687.28,0.2793,0.6278,0.0995,0.625
119573,0,F,-7834,-2726,149349.89,364860.29,15902.07,Secondary,Married,House / apartment,Working,0.5136,0.6882,0.461,5,0.2607,0,0.7607,0.2824,3.68,2.4429900149240145,0.1064752709225296,22.94420097509317,0,7.468493150684932,21.46301369863014,0.3479703854991064,0,26,6268.45,0.6968,0.4186,0.1134,0.5139
100939,1,F,-10544,-4020,247003.85,689315.78,27467.88,Secondary,Single / not married,House / apartment,Working,0.6718,0.2297,0.547,3,0.333,2,0.4156,0.2993,5.98,2.7907086468490268,0.1112042585571034,25.095339720429827,0,11.013698630136986,28.88767123287672,0.3812594840667678,0,27,10023.17,0.6031,0.7621,0.0998,0.6974
118007,0,F,-17184,365243,155338.17,365936.57,13195.39,Higher education,Single / not married,House / apartment,Commercial associate,0.2587,0.6379,0.5042,4,0.0732,1,0.814,0.0647,1.38,2.355741476805089,0.0849462176617633,27.732152668469823,1,,47.07945205479452,0.0,0,21,3464.13,0.451,0.7883,0.1519,0.0
106147,0,F,-14216,-13746,110965.06,410757.66,23050.19,Secondary,Married,House / apartment,Commercial associate,0.2956,0.6551,0.2756,1,0.1264,2,0.5291,0.213,4.31,3.701684656413469,0.2077247558826174,17.82014204655146,0,37.66027397260274,38.94794520547945,0.9669386606640406,0,12,3187.38,0.7235,0.7956,0.1446,0.7287
106255,0,M,-8004,-382,166157.59,510355.46,58846.92,Incomplete higher,Married,House / apartment,Commercial associate,0.6551,0.6523,0.2534,3,0.3308,3,0.8809,0.0301,0.29,3.0715145784191984,0.3541632976260669,8.67259424962258,0,1.0465753424657531,21.92876712328767,0.0477261369315342,0,16,1381.59,0.6576,0.9059,0.159,0.1483
111170,0,M,-12358,-12768,124341.16,277467.36,21900.11,Secondary,Single / not married,House / apartment,Pensioner,0.6656,0.2514,0.5228,2,0.2325,0,0.7471,0.0468,0.05,2.231500494285239,0.1761292077378078,12.66967882809721,0,34.98082191780822,33.85753424657534,1.0331768894643147,0,11,4854.89,0.5712,0.3969,0.0773,0.6423
110577,0,F,-16961,-5384,297111.16,1354840.87,138435.38,Higher education,Married,House / apartment,State servant,0.5441,0.6163,0.3958,1,0.0497,0,0.7822,0.2323,4.11,4.56004705444252,0.4659380011171576,9.786810784930848,0,14.75068493150685,46.46849315068493,0.3174341135546253,0,36,4746.81,0.8477,0.5742,0.0272,0.4459
111743,0,F,-13194,-9268,159403.35,523443.43,19173.11,Secondary,Married,Rented apartment,Working,0.5763,0.3377,0.7976,4,0.1121,2,0.8471,0.1777,0.43,3.2837668091668086,0.1202804708934912,27.30091414486225,0,25.39178082191781,36.14794520547945,0.7024405032590572,0,21,3622.78,0.6741,0.2292,0.1941,0.7952
117327,1,M,-9724,-5726,191169.11,912812.73,94010.28,Secondary,Separated,House / apartment,Working,0.7686,0.4025,0.1931,1,0.1794,5,0.8531,0.5335,6.23,4.774896582402879,0.4917650137095894,9.709711852788866,0,15.687671232876712,26.64109589041096,0.5888523241464417,0,29,3394.42,0.6351,0.5832,0.0371,0.5929
104330,1,F,-8440,-12039,55594.38,323762.29,12502.56,Secondary,Separated,House / apartment,State servant,0.4789,0.3124,0.3396,1,0.2385,2,0.819,0.1868,3.77,5.8236514194420375,0.2248889186281059,25.895679764784173,0,32.983561643835614,23.12328767123288,1.4264218009478673,0,2,1383.45,0.9129,0.9767,0.0855,0.6127
108009,0,F,-7431,-13184,132918.26,237104.38,15701.04,Secondary,Married,Municipal apartment,Commercial associate,0.562,0.8061,0.324,3,0.0342,3,0.8635,0.0466,0.45,1.7838360207243158,0.1181255306832936,15.101189475346857,0,36.12054794520548,20.35890410958904,1.7741892073745122,0,17,3924.93,0.7499,0.7723,0.1612,0.7261
107276,0,F,-10967,-9144,106464.0,308253.0,28877.3,Secondary,Married,House / apartment,Working,0.6438,0.4169,0.6283,0,0.0382,3,0.9595,0.0295,0.36,2.895373083859333,0.2712400435828073,10.674578301988069,0,25.052054794520547,30.046575342465754,0.8337740494209902,0,13,3046.71,0.5928,0.7959,0.0345,0.7143
112494,0,F,-25094,-12933,169918.55,998216.14,54792.95,Secondary,Single / not married,With parents,Self-employed,0.5272,0.5388,0.4167,2,0.0565,2,0.4443,0.158,1.74,5.874674307190122,0.3224659697249064,18.217966727471328,0,35.43287671232877,68.75068493150685,0.5153821630668686,0,25,2851.69,0.5746,0.7436,0.1408,0.6975
114788,0,M,-17357,-5563,96756.55,190013.02,6346.23,Secondary,Civil marriage,House / apartment,Working,0.5106,0.7322,0.7903,4,0.1523,0,0.896,0.002,0.02,1.9638259115274368,0.0655896680896538,29.941086282722186,0,15.24109589041096,47.55342465753424,0.3205046955118972,0,8,2880.7,0.7569,0.4385,0.0947,0.6782
110799,1,M,-9636,-12298,83372.48,453418.71,45205.16,Incomplete higher,Married,Municipal apartment,Commercial associate,0.4156,0.5477,0.5764,0,0.2121,3,0.7885,0.3258,2.68,5.438469744452847,0.5422072127397435,10.030242344015594,0,33.69315068493151,26.4,1.2762557077625574,0,7,1565.3,0.8628,0.784,0.1331,0.8717
115204,0,M,-14841,-3372,362493.24,839664.29,56608.98,Secondary,Married,House / apartment,Working,0.2977,0.3653,0.2869,2,0.1239,0,0.7932,0.3537,3.62,2.31635847885053,0.156165615667757,14.832704811144804,0,9.238356164383562,40.66027397260274,0.2272084091368506,0,37,14366.83,0.3282,0.4091,0.2156,0.6322
117911,0,M,-12272,-13816,78316.6,341898.98,19431.56,Secondary,Civil marriage,Municipal apartment,Working,0.6209,0.471,0.3609,1,0.1824,1,0.8012,0.107,1.84,4.365600396339984,0.2481154697726918,17.595035087249812,0,37.85205479452055,33.62191780821918,1.1258148631029987,0,9,1233.71,0.5072,0.9524,0.1275,0.6382
119979,0,F,-24078,-9907,210979.01,795040.18,40271.96,Secondary,Civil marriage,House / apartment,Working,0.4073,0.6712,0.5687,1,0.2049,3,0.7406,0.1379,2.18,3.7683378076330913,0.190881358292467,19.741780136849563,0,27.14246575342466,65.96712328767123,0.4114544397375198,0,28,8783.46,0.7237,0.4008,0.1046,0.7994
115677,0,M,-13415,-1531,185129.18,617730.8,32158.96,Secondary,Single / not married,Rented apartment,Working,0.3755,0.6858,0.4458,3,0.4316,2,0.7906,0.0202,0.07,3.336755448276712,0.1737109190458252,19.20866843952665,0,4.1945205479452055,36.75342465753425,0.1141259783824077,0,30,3884.54,0.6243,0.7734,0.0797,0.2473
118955,0,F,-10795,-14023,232238.62,431153.69,26268.9,Secondary,Widow,House / apartment,Self-employed,0.6281,0.7438,0.709,1,0.0101,0,0.7234,0.2442,1.06,1.8565115913968144,0.113111677980174,16.413085054950912,0,38.41917808219178,29.575342465753423,1.2990273274664197,0,28,7251.1,0.7459,0.8573,0.0992,0.5459
109656,0,F,-8484,-3599,40785.52,90137.83,3945.59,Higher education,Married,House / apartment,Working,0.3551,0.4463,0.3109,2,0.2032,2,0.6561,0.204,2.17,2.210044888480029,0.0967399704601044,22.84520946170281,0,9.86027397260274,23.24383561643836,0.4242102781706742,0,3,525.67,0.8698,0.7404,0.0829,0.7081
106886,0,F,-14448,-7363,161026.36,499943.03,23007.54,Secondary,Single / not married,House / apartment,Commercial associate,0.3809,0.5701,0.542,2,0.1507,3,0.6215,0.1183,2.95,3.10472788430416,0.1428805817879756,21.729529971478915,0,20.172602739726027,39.583561643835615,0.5096207087486158,0,23,6780.23,0.6306,0.7963,0.1121,0.8403
110280,0,M,-22731,-13721,261576.03,1022602.83,123347.45,Secondary,Civil marriage,Rented apartment,Working,0.4389,0.5154,0.5884,0,0.0802,4,0.7932,0.0451,1.12,3.9093904361190894,0.4715548668584044,8.29042537968965,0,37.59178082191781,62.276712328767125,0.6036250054990981,0,35,8716.13,0.6296,0.659,0.2249,1.0
108008,0,F,-20632,-9360,95159.13,172882.71,11330.61,Lower secondary,Married,House / apartment,Pensioner,0.4814,0.4355,0.6214,2,0.0385,3,0.5534,0.0331,0.58,1.8167748065792528,0.1190701302124136,15.25802317792246,0,25.64383561643836,56.52602739726027,0.4536642109344707,0,10,2960.24,0.8402,0.8653,0.0181,0.8027
110309,1,F,-10312,-2933,67738.1,234588.09,11595.24,Incomplete higher,Married,House / apartment,Working,0.42,0.2756,0.7789,3,0.1431,1,0.6836,0.2285,5.63,3.4631631238549647,0.1711775204796119,20.23141306260155,0,8.035616438356165,28.252054794520543,0.2844259115593484,0,2,2350.23,0.6579,0.7769,0.1157,0.4846
118531,0,F,-20871,-13983,110672.98,206771.28,13025.97,Secondary,Married,House / apartment,Self-employed,0.6731,0.7852,0.2726,2,0.3594,6,0.8447,0.1333,1.72,1.8683085970938889,0.1176978337440629,15.873772164376245,0,38.30958904109589,57.18082191780822,0.6699726893776053,0,12,3208.51,0.688,0.6257,0.0356,0.6218
114014,0,F,-19418,-4000,178685.48,455394.32,17675.36,Secondary,Married,House / apartment,Self-employed,0.6544,0.7383,0.6888,2,0.1479,2,0.9222,0.0326,0.36,2.5485804442532207,0.0989188377253708,25.76435897203791,0,10.95890410958904,53.2,0.2059944381501699,0,18,3670.86,0.567,0.8545,0.1345,0.6766
106029,0,F,-11122,-3545,235642.29,1300313.16,59547.21,Secondary,Married,House / apartment,Commercial associate,0.5592,0.5863,0.4611,1,0.007,0,0.7529,0.0653,0.03,5.518165521137992,0.2527017115645922,21.836676479049142,0,9.712328767123289,30.471232876712328,0.3187376371156267,0,36,6428.91,0.5839,0.5651,0.2183,0.644
112413,0,M,-20003,-7516,83580.17,416675.44,14456.5,Secondary,Married,House / apartment,Working,0.6291,0.52,0.4405,3,0.1335,5,0.8606,0.1781,3.36,4.985338507925983,0.1729656687704751,28.822705357451664,0,20.59178082191781,54.8027397260274,0.3757436384542318,0,7,2774.35,0.6051,0.6949,0.0724,0.6062
114888,0,F,-12702,-8971,167704.82,566064.39,19902.98,Secondary,Married,House / apartment,Working,0.4655,0.211,0.5358,0,0.1556,3,0.8788,0.2167,2.27,3.375361483349137,0.11867864024421,28.441187701540173,0,24.578082191780823,34.8,0.7062667296488743,0,22,8486.85,0.418,0.9437,0.1246,0.7033
103223,0,F,-10118,-5311,59051.92,125424.91,4981.07,Higher education,Single / not married,House / apartment,Working,0.8298,0.7825,0.5717,0,0.1352,1,0.7689,0.0326,0.64,2.12397683259071,0.0843506866499853,25.18031467134572,0,14.550684931506847,27.72054794520548,0.5249061079264677,0,6,1647.7,0.9636,0.6409,0.0899,0.6698
119532,0,F,-8947,-13530,205353.13,949681.12,40711.04,Higher education,Single / not married,Municipal apartment,Pensioner,0.5265,0.3966,0.5268,2,0.2023,2,0.8751,0.324,6.18,4.624624518749727,0.1982489383044709,23.327360833818048,0,37.06849315068493,24.51232876712329,1.512238739242204,0,29,2226.9,0.7913,0.8801,0.2101,0.5595
110559,0,F,-24115,-11024,163178.74,525144.78,48523.06,Secondary,Married,With parents,Commercial associate,0.7188,0.4176,0.5979,0,0.0559,2,0.8539,0.2572,2.01,3.218218133072973,0.2973614087227294,10.82258167559919,0,30.2027397260274,66.06849315068493,0.4571428571428571,0,26,3819.39,0.5466,0.7478,0.075,0.9338
118161,0,M,-22704,-14095,94514.76,458679.12,15726.28,Secondary,Married,Municipal apartment,Working,0.7455,0.3939,0.7089,1,0.3829,1,0.9281,0.004,0.07,4.852989310875889,0.166389672893419,29.166409347919533,0,38.61643835616438,62.2027397260274,0.6208157152924595,0,8,3341.42,0.7045,0.7492,0.1342,0.9439
